image_id,labels
sparse_residential_area_1011,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1012,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1013,"['bare soil', 'buildings', 'chaparral', 'field', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1014,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1015,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1016,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1017,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1018,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1019,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1020,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1021,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1022,"['buildings', 'chaparral', 'grass', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1023,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1024,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1025,"['bare soil', 'buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1026,"['buildings', 'chaparral', 'pavement', 'road', 'sand', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1027,"['buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1028,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1029,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1030,"['bare soil', 'buildings', 'field', 'sparse residential area']"
sparse_residential_area_1031,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1032,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1033,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1034,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1035,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1036,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1037,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1038,"['bare soil', 'buildings', 'field', 'sparse residential area']"
sparse_residential_area_1039,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1040,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1041,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1042,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1043,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1044,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1045,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1046,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1047,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1048,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1049,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1050,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1051,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1052,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1053,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1054,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1055,"['bare soil', 'buildings', 'chaparral', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1056,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1057,"['bare soil', 'buildings', 'field', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1058,"['bare soil', 'buildings', 'field', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1059,"['bare soil', 'buildings', 'pavement', 'sparse residential area', 'trees']"
sparse_residential_area_1060,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1061,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1062,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1063,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1064,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1065,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1066,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1067,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1068,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1069,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1070,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1071,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1072,"['bare soil', 'buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1073,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1074,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1075,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1076,"['bare soil', 'buildings', 'chaparral', 'sparse residential area', 'trees']"
sparse_residential_area_1077,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1078,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1079,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1080,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1081,"['bare soil', 'buildings', 'sparse residential area']"
sparse_residential_area_1082,"['bare soil', 'buildings', 'field', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1083,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1084,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1085,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1086,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1087,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1088,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees', 'water']"
sparse_residential_area_1089,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1090,"['buildings', 'chaparral', 'grass', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1091,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1092,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1093,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1094,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1095,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1096,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1097,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1098,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1099,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1100,"['bare soil', 'buildings', 'chaparral', 'sparse residential area', 'trees']"
sparse_residential_area_1101,"['bare soil', 'buildings', 'chaparral', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1102,"['bare soil', 'buildings', 'chaparral', 'sparse residential area', 'trees']"
sparse_residential_area_1103,"['bare soil', 'buildings', 'field', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1104,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1105,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1106,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1107,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1108,"['bare soil', 'buildings', 'grass', 'sparse residential area', 'trees']"
sparse_residential_area_1109,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1110,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1111,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1112,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1113,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1114,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1115,"['bare soil', 'buildings', 'chaparral', 'pavement', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1116,"['bare soil', 'buildings', 'chaparral', 'field', 'grass', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1117,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1118,"['bare soil', 'buildings', 'chaparral', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1119,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1120,"['bare soil', 'buildings', 'sparse residential area', 'trees']"
sparse_residential_area_1121,"['bare soil', 'buildings', 'pavement', 'road', 'sparse residential area']"
sparse_residential_area_1122,"['bare soil', 'buildings', 'pavement', 'road', 'sand', 'sparse residential area']"
sparse_residential_area_1123,"['buildings', 'sand', 'sparse residential area']"
sparse_residential_area_1124,"['buildings', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1125,"['buildings', 'field', 'sparse residential area', 'trees']"
sparse_residential_area_1126,"['buildings', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1127,"['buildings', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1128,"['buildings', 'sand', 'sparse residential area', 'trees']"
sparse_residential_area_1129,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1130,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1131,"['bare soil', 'buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1132,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1133,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1134,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1135,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1136,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1137,"['bare soil', 'buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1138,"['buildings', 'grass', 'pavement', 'road', 'sparse residential area', 'swimming pool', 'trees', 'water']"
sparse_residential_area_1139,"['buildings', 'field', 'grass', 'pavement', 'road', 'sparse residential area', 'trees']"
sparse_residential_area_1140,"['bare soil', 'buildings', 'field', 'pavement', 'road', 'sparse residential area', 'trees']"
